timestamp,meterid,voltagemagnitude,voltageangle,frequency
2013-04-22T08:59:36.983,23,1.019,0.0,60.058
2013-04-22T08:59:36.983,83,1.018,51.01,60.057
2013-04-22T08:59:36.983,129,1.015,3.94,60.059
2013-04-22T08:59:36.983,44,1.023,31.08,60.058
2013-04-22T08:59:36.983,40,1.019,-85.98,59.988
2013-04-22T08:59:36.983,43,1.002,42.99,60.057
2013-04-22T08:59:37.000,23,1.019,0.0,60.057
2013-04-22T08:59:37.000,137,0.997,-4.47,60.057
2013-04-22T08:59:37.000,43,1.002,42.99,60.058
2013-04-22T08:59:37.000,44,1.023,31.08,60.057
2013-04-22T08:59:37.000,83,1.018,51.01,60.057
2013-04-22T08:59:37.000,129,1.015,3.94,60.057
2013-04-22T08:59:37.000,118,1.012,30.34,60.057
2013-04-22T08:59:37.000,40,1.019,-86.39,59.989
2013-04-22T08:59:37.017,23,1.019,0.0,60.056
2013-04-22T08:59:37.017,83,1.018,51.02,60.057
2013-04-22T08:59:37.017,137,0.996,-4.46,60.057
2013-04-22T08:59:37.017,43,1.002,42.99,60.056
2013-04-22T08:59:37.017,44,1.023,31.08,60.057
2013-04-22T08:59:37.017,40,1.019,-86.8,59.989
2013-04-22T08:59:37.017,118,1.012,30.34,60.057
2013-04-22T08:59:37.017,129,1.014,3.94,60.057
2013-04-22T08:59:37.033,23,1.019,0.0,60.056
2013-04-22T08:59:37.033,40,1.019,-87.2,59.989
2013-04-22T08:59:37.033,137,0.996,-4.46,60.057
2013-04-22T08:59:37.033,44,1.023,31.1,60.058
2013-04-22T08:59:37.033,43,1.002,43.0,60.057
2013-04-22T08:59:37.033,83,1.018,51.03,60.058
2013-04-22T08:59:37.033,118,1.012,30.34,60.056
2013-04-22T08:59:37.033,129,1.014,3.94,60.056
2013-04-22T08:59:37.050,43,1.001,43.0,60.056
2013-04-22T08:59:37.050,83,1.018,51.05,60.058
2013-04-22T08:59:37.050,118,1.012,30.35,60.056
2013-04-22T08:59:37.050,137,0.996,-4.46,60.055
2013-04-22T08:59:37.050,40,1.019,-87.6,59.989
2013-04-22T08:59:37.050,44,1.022,31.1,60.056
2013-04-22T08:59:37.050,129,1.014,3.94,60.055
2013-04-22T08:59:37.050,23,1.019,0.0,60.055
2013-04-22T08:59:37.067,43,1.001,43.0,60.057
2013-04-22T08:59:37.067,137,0.996,-4.46,60.056
2013-04-22T08:59:37.067,118,1.012,30.34,60.056
2013-04-22T08:59:37.067,83,1.018,51.05,60.057
2013-04-22T08:59:37.067,23,1.019,0.0,60.057
2013-04-22T08:59:37.067,40,1.019,-88.01,59.989
2013-04-22T08:59:37.067,44,1.023,31.1,60.057
2013-04-22T08:59:37.067,129,1.014,3.93,60.056
2013-04-22T08:59:37.083,129,1.014,3.94,60.058
2013-04-22T08:59:37.083,40,1.019,-88.42,59.989
2013-04-22T08:59:37.083,118,1.012,30.35,60.057
2013-04-22T08:59:37.083,137,0.996,-4.46,60.058
2013-04-22T08:59:37.083,44,1.023,31.1,60.057
2013-04-22T08:59:37.083,43,1.001,43.0,60.057
2013-04-22T08:59:37.083,23,1.019,0.0,60.057
2013-04-22T08:59:37.083,83,1.018,51.05,60.057
2013-04-22T08:59:37.100,44,1.023,31.1,60.057
2013-04-22T08:59:37.100,40,1.019,-88.84,59.988
2013-04-22T08:59:37.100,83,1.018,51.04,60.058
2013-04-22T08:59:37.100,43,1.002,43.0,60.057
2013-04-22T08:59:37.100,23,1.019,0.0,60.058
2013-04-22T08:59:37.100,129,1.014,3.94,60.058
2013-04-22T08:59:37.100,118,1.012,30.34,60.057
2013-04-22T08:59:37.100,137,0.996,-4.46,60.058
2013-04-22T08:59:37.117,40,1.019,-89.25,59.989
2013-04-22T08:59:37.117,23,1.019,0.0,60.058
2013-04-22T08:59:37.117,83,1.018,51.04,60.058
2013-04-22T08:59:37.117,43,1.001,43.0,60.057
2013-04-22T08:59:37.117,137,0.997,-4.46,60.058
2013-04-22T08:59:37.117,118,1.012,30.34,60.057
2013-04-22T08:59:37.117,44,1.023,31.1,60.058
2013-04-22T08:59:37.117,129,1.014,3.94,60.058
2013-04-22T08:59:37.133,43,1.001,43.0,60.058
2013-04-22T08:59:37.133,137,0.996,-4.46,60.058
2013-04-22T08:59:37.133,129,1.014,3.94,60.058
2013-04-22T08:59:37.133,23,1.019,0.0,60.058
2013-04-22T08:59:37.133,118,1.012,30.34,60.059
2013-04-22T08:59:37.133,44,1.023,31.1,60.058
2013-04-22T08:59:37.133,40,1.019,-89.66,59.989
2013-04-22T08:59:37.133,83,1.018,51.04,60.058
2013-04-22T08:59:37.150,40,1.019,-90.07,59.989
2013-04-22T08:59:37.150,23,1.019,0.0,60.057
2013-04-22T08:59:37.150,83,1.018,51.04,60.057
2013-04-22T08:59:37.150,129,1.014,3.94,60.057
2013-04-22T08:59:37.150,118,1.012,30.34,60.057
2013-04-22T08:59:37.150,44,1.023,31.11,60.058
2013-04-22T08:59:37.150,137,0.996,-4.46,60.057
2013-04-22T08:59:37.150,43,1.001,43.0,60.057
2013-04-22T08:59:37.167,137,0.996,-4.46,60.057
2013-04-22T08:59:37.167,129,1.014,3.94,60.057
2013-04-22T08:59:37.167,40,1.019,-90.48,59.989
2013-04-22T08:59:37.167,44,1.023,31.1,60.057
2013-04-22T08:59:37.167,43,1.001,43.0,60.057
2013-04-22T08:59:37.167,23,1.019,0.0,60.057
2013-04-22T08:59:37.167,83,1.018,51.04,60.058
2013-04-22T08:59:37.167,118,1.012,30.34,60.058
2013-04-22T08:59:37.183,40,1.019,-90.9,59.989
2013-04-22T08:59:37.183,44,1.023,31.1,60.058
2013-04-22T08:59:37.183,23,1.019,0.0,60.058
2013-04-22T08:59:37.183,118,1.012,30.34,60.058
2013-04-22T08:59:37.183,83,1.018,51.04,60.057
2013-04-22T08:59:37.183,43,1.001,43.0,60.058
2013-04-22T08:59:37.183,137,0.996,-4.46,60.058
2013-04-22T08:59:37.183,129,1.014,3.94,60.058
2013-04-22T08:59:37.200,83,1.018,51.03,60.057
2013-04-22T08:59:37.200,118,1.012,30.34,60.058
2013-04-22T08:59:37.200,137,0.996,-4.46,60.057
2013-04-22T08:59:37.200,129,1.014,3.94,60.058
2013-04-22T08:59:37.200,44,1.023,31.1,60.057
2013-04-22T08:59:37.200,23,1.019,0.0,60.058
2013-04-22T08:59:37.200,40,1.019,-91.32,59.989
2013-04-22T08:59:37.200,43,1.001,42.99,60.057
2013-04-22T08:59:37.217,118,1.012,30.34,60.058
2013-04-22T08:59:37.217,23,1.019,0.0,60.058
2013-04-22T08:59:37.217,44,1.023,31.09,60.058
2013-04-22T08:59:37.217,129,1.014,3.94,60.058
2013-04-22T08:59:37.217,83,1.018,51.03,60.058
2013-04-22T08:59:37.217,137,0.996,-4.46,60.058
2013-04-22T08:59:37.217,40,1.019,-91.73,59.99
2013-04-22T08:59:37.217,43,1.001,42.99,60.057
2013-04-22T08:59:37.233,137,0.996,-4.47,60.058
2013-04-22T08:59:37.233,23,1.019,0.0,60.058
2013-04-22T08:59:37.233,129,1.014,3.94,60.058
2013-04-22T08:59:37.233,40,1.02,-92.14,59.989
2013-04-22T08:59:37.233,83,1.018,51.03,60.058
2013-04-22T08:59:37.233,44,1.023,31.09,60.058
2013-04-22T08:59:37.233,43,1.001,42.99,60.058
2013-04-22T08:59:37.233,118,1.012,30.33,60.058
2013-04-22T08:59:37.250,40,1.02,-92.55,59.989
2013-04-22T08:59:37.250,118,1.012,30.34,60.057
2013-04-22T08:59:37.250,83,1.018,51.04,60.058
2013-04-22T08:59:37.250,44,1.023,31.1,60.058
2013-04-22T08:59:37.250,137,0.996,-4.46,60.057
2013-04-22T08:59:37.250,23,1.019,0.0,60.057
2013-04-22T08:59:37.250,129,1.014,3.94,60.057
2013-04-22T08:59:37.250,43,1.001,42.99,60.058
2013-04-22T08:59:37.267,40,1.019,-92.96,59.989
2013-04-22T08:59:37.267,23,1.019,0.0,60.058
2013-04-22T08:59:37.267,43,1.001,42.99,60.058
2013-04-22T08:59:37.267,129,1.014,3.93,60.057
2013-04-22T08:59:37.267,83,1.018,51.04,60.057
2013-04-22T08:59:37.267,44,1.023,31.1,60.058
2013-04-22T08:59:37.267,118,1.012,30.33,60.057
2013-04-22T08:59:37.267,137,0.996,-4.47,60.057
2013-04-22T08:59:37.283,118,1.012,30.33,60.057
2013-04-22T08:59:37.283,129,1.014,3.93,60.058
2013-04-22T08:59:37.283,40,1.019,-93.38,59.989
2013-04-22T08:59:37.283,23,1.019,0.0,60.058
2013-04-22T08:59:37.283,83,1.018,51.04,60.057
2013-04-22T08:59:37.283,137,0.996,-4.47,60.058
2013-04-22T08:59:37.283,43,1.001,42.99,60.057
2013-04-22T08:59:37.283,44,1.023,31.09,60.057
2013-04-22T08:59:37.300,44,1.023,31.09,60.058
2013-04-22T08:59:37.300,40,1.019,-93.79,59.989
2013-04-22T08:59:37.300,129,1.015,3.93,60.059
2013-04-22T08:59:37.300,118,1.012,30.32,60.057
2013-04-22T08:59:37.300,83,1.018,51.03,60.058
2013-04-22T08:59:37.300,43,1.001,42.99,60.058
2013-04-22T08:59:37.300,23,1.019,0.0,60.059
2013-04-22T08:59:37.300,137,0.996,-4.47,60.059
2013-04-22T08:59:37.317,23,1.019,0.0,60.059
2013-04-22T08:59:37.317,43,1.001,42.98,60.058
2013-04-22T08:59:37.317,137,0.997,-4.47,60.059
2013-04-22T08:59:37.317,83,1.018,51.02,60.058
2013-04-22T08:59:37.317,118,1.012,30.32,60.058
2013-04-22T08:59:37.317,44,1.023,31.08,60.058
2013-04-22T08:59:37.317,40,1.019,-94.21,59.989
2013-04-22T08:59:37.317,129,1.015,3.93,60.059
2013-04-22T08:59:37.333,40,1.019,-94.63,59.989
2013-04-22T08:59:37.333,44,1.023,31.08,60.058
2013-04-22T08:59:37.333,83,1.018,51.02,60.058
2013-04-22T08:59:37.333,137,0.997,-4.48,60.057
2013-04-22T08:59:37.333,23,1.019,0.0,60.059
2013-04-22T08:59:37.333,118,1.012,30.31,60.058
2013-04-22T08:59:37.333,43,1.001,42.98,60.058
2013-04-22T08:59:37.333,129,1.015,3.93,60.058
2013-04-22T08:59:37.350,137,0.996,-4.47,60.059
2013-04-22T08:59:37.350,40,1.019,-95.05,59.989
2013-04-22T08:59:37.350,23,1.019,0.0,60.059
2013-04-22T08:59:37.350,129,1.015,3.93,60.058
2013-04-22T08:59:37.350,83,1.018,51.02,60.058
2013-04-22T08:59:37.350,43,1.001,42.98,60.059
2013-04-22T08:59:37.350,118,1.012,30.32,60.059
2013-04-22T08:59:37.350,44,1.023,31.08,60.059
2013-04-22T08:59:37.367,44,1.023,31.09,60.059
2013-04-22T08:59:37.367,129,1.014,3.93,60.058
2013-04-22T08:59:37.367,23,1.019,0.0,60.057
2013-04-22T08:59:37.367,83,1.017,51.02,60.058
2013-04-22T08:59:37.367,43,1.001,42.99,60.058
2013-04-22T08:59:37.367,40,1.02,-95.45,59.99
2013-04-22T08:59:37.367,118,1.012,30.32,60.058
2013-04-22T08:59:37.367,137,0.996,-4.47,60.058
2013-04-22T08:59:37.383,40,1.019,-95.85,59.99
2013-04-22T08:59:37.383,129,1.014,3.94,60.058
2013-04-22T08:59:37.383,137,0.996,-4.47,60.058
2013-04-22T08:59:37.383,43,1.001,42.99,60.058
2013-04-22T08:59:37.383,44,1.023,31.09,60.057
2013-04-22T08:59:37.383,83,1.018,51.03,60.058
2013-04-22T08:59:37.383,23,1.019,0.0,60.057
2013-04-22T08:59:37.383,118,1.012,30.33,60.058
2013-04-22T08:59:37.400,23,1.019,0.0,60.058
2013-04-22T08:59:37.400,44,1.023,31.09,60.059
2013-04-22T08:59:37.400,83,1.018,51.03,60.059
2013-04-22T08:59:37.400,118,1.012,30.33,60.058
2013-04-22T08:59:37.400,137,0.996,-4.47,60.058
2013-04-22T08:59:37.400,129,1.014,3.94,60.058
2013-04-22T08:59:37.400,43,1.001,42.99,60.058
2013-04-22T08:59:37.400,40,1.02,-96.26,59.99
2013-04-22T08:59:37.417,40,1.02,-96.67,59.99
2013-04-22T08:59:37.417,118,1.012,30.33,60.058
2013-04-22T08:59:37.417,129,1.014,3.93,60.057
2013-04-22T08:59:37.417,23,1.019,0.0,60.058
2013-04-22T08:59:37.417,83,1.017,51.04,60.058
2013-04-22T08:59:37.417,43,1.001,42.99,60.058
2013-04-22T08:59:37.417,44,1.023,31.09,60.058
2013-04-22T08:59:37.417,137,0.996,-4.47,60.057
2013-04-22T08:59:37.433,83,1.017,51.04,60.058
2013-04-22T08:59:37.433,43,1.001,42.99,60.058
2013-04-22T08:59:37.433,118,1.012,30.33,60.058
2013-04-22T08:59:37.433,137,0.996,-4.48,60.057
2013-04-22T08:59:37.433,40,1.02,-97.08,59.99
2013-04-22T08:59:37.433,44,1.022,31.1,60.058
2013-04-22T08:59:37.433,129,1.014,3.93,60.057
2013-04-22T08:59:37.433,23,1.019,0.0,60.058
2013-04-22T08:59:37.450,23,1.019,0.0,60.056
2013-04-22T08:59:37.450,137,0.996,-4.47,60.058
2013-04-22T08:59:37.450,44,1.023,31.1,60.057
2013-04-22T08:59:37.450,118,1.012,30.34,60.058
2013-04-22T08:59:37.450,83,1.017,51.05,60.058
2013-04-22T08:59:37.450,43,1.001,43.0,60.058
2013-04-22T08:59:37.450,129,1.014,3.94,60.057
2013-04-22T08:59:37.450,40,1.02,-97.47,59.99
2013-04-22T08:59:37.467,43,1.001,43.0,60.058
2013-04-22T08:59:37.467,40,1.019,-97.88,59.99
2013-04-22T08:59:37.467,83,1.017,51.05,60.058
2013-04-22T08:59:37.467,44,1.023,31.1,60.058
2013-04-22T08:59:37.467,137,0.996,-4.47,60.057
2013-04-22T08:59:37.467,118,1.012,30.34,60.058
2013-04-22T08:59:37.467,23,1.019,0.0,60.057
2013-04-22T08:59:37.467,129,1.014,3.93,60.057
2013-04-22T08:59:37.483,129,1.014,3.93,60.057
2013-04-22T08:59:37.483,44,1.023,31.1,60.058
2013-04-22T08:59:37.483,40,1.019,-98.29,59.989
2013-04-22T08:59:37.483,23,1.019,0.0,60.057
2013-04-22T08:59:37.483,83,1.017,51.06,60.059
2013-04-22T08:59:37.483,118,1.012,30.34,60.058
2013-04-22T08:59:37.483,137,0.996,-4.47,60.058
2013-04-22T08:59:37.483,43,1.001,43.01,60.058
2013-04-22T08:59:37.500,129,1.014,3.93,60.058
2013-04-22T08:59:37.500,118,1.012,30.34,60.058
2013-04-22T08:59:37.500,83,1.017,51.06,60.058
2013-04-22T08:59:37.500,44,1.023,31.11,60.058
2013-04-22T08:59:37.500,40,1.02,-98.69,59.99
2013-04-22T08:59:37.500,43,1.001,43.01,60.058
2013-04-22T08:59:37.500,23,1.019,0.0,60.057
2013-04-22T08:59:37.500,137,0.996,-4.47,60.058
2013-04-22T08:59:37.517,43,1.001,43.02,60.058
2013-04-22T08:59:37.517,83,1.017,51.06,60.058
2013-04-22T08:59:37.517,137,0.996,-4.47,60.057
2013-04-22T08:59:37.517,118,1.012,30.34,60.058
2013-04-22T08:59:37.517,129,1.014,3.94,60.057
2013-04-22T08:59:37.517,44,1.022,31.11,60.058
2013-04-22T08:59:37.517,23,1.019,0.0,60.057
2013-04-22T08:59:37.517,40,1.02,-99.09,59.99
2013-04-22T08:59:37.533,43,1.001,43.01,60.058
2013-04-22T08:59:37.533,23,1.019,0.0,60.059
2013-04-22T08:59:37.533,137,0.997,-4.47,60.057
2013-04-22T08:59:37.533,83,1.017,51.06,60.057
2013-04-22T08:59:37.533,44,1.023,31.1,60.057
2013-04-22T08:59:37.533,118,1.012,30.34,60.058
2013-04-22T08:59:37.533,40,1.02,-99.5,59.99
2013-04-22T08:59:37.533,129,1.015,3.93,60.057
2013-04-22T08:59:37.550,137,0.997,-4.47,60.058
2013-04-22T08:59:37.550,118,1.012,30.34,60.058
2013-04-22T08:59:37.550,43,1.001,43.02,60.059
2013-04-22T08:59:37.550,83,1.017,51.06,60.058
2013-04-22T08:59:37.550,44,1.023,31.1,60.058
2013-04-22T08:59:37.550,23,1.019,0.0,60.058
2013-04-22T08:59:37.550,129,1.015,3.93,60.058
2013-04-22T08:59:37.550,40,1.02,-99.91,59.99
2013-04-22T08:59:37.567,44,1.023,31.09,60.057
2013-04-22T08:59:37.567,83,1.017,51.05,60.057
2013-04-22T08:59:37.567,23,1.019,0.0,60.058
2013-04-22T08:59:37.567,137,0.997,-4.48,60.058
2013-04-22T08:59:37.567,43,1.001,43.01,60.058
2013-04-22T08:59:37.567,40,1.02,-100.32,59.99
2013-04-22T08:59:37.567,129,1.015,3.93,60.058
2013-04-22T08:59:37.567,118,1.012,30.34,60.057
2013-04-22T08:59:37.583,137,0.997,-4.48,60.059
2013-04-22T08:59:37.583,118,1.012,30.33,60.059
2013-04-22T08:59:37.583,23,1.019,0.0,60.06
2013-04-22T08:59:37.583,129,1.015,3.93,60.059
2013-04-22T08:59:37.583,83,1.017,51.04,60.057
2013-04-22T08:59:37.583,40,1.02,-100.74,59.99
2013-04-22T08:59:37.583,43,1.001,43.01,60.058
2013-04-22T08:59:37.583,44,1.023,31.08,60.058
2013-04-22T08:59:37.600,43,1.001,43.0,60.059
2013-04-22T08:59:37.600,83,1.017,51.04,60.059
2013-04-22T08:59:37.600,129,1.015,3.93,60.059
2013-04-22T08:59:37.600,118,1.012,30.33,60.059
2013-04-22T08:59:37.600,40,1.019,-101.15,59.99
2013-04-22T08:59:37.600,137,0.997,-4.48,60.059
2013-04-22T08:59:37.600,44,1.023,31.09,60.06
2013-04-22T08:59:37.600,23,1.019,0.0,60.059
2013-04-22T08:59:37.617,40,1.019,-101.56,59.99
2013-04-22T08:59:37.617,43,1.001,43.01,60.058
2013-04-22T08:59:37.617,23,1.019,0.0,60.057
2013-04-22T08:59:37.617,44,1.022,31.09,60.058
2013-04-22T08:59:37.617,83,1.017,51.04,60.058
2013-04-22T08:59:37.617,129,1.014,3.93,60.058
2013-04-22T08:59:37.617,137,0.996,-4.47,60.058
2013-04-22T08:59:37.617,118,1.012,30.34,60.058
2013-04-22T08:59:37.633,137,0.996,-4.48,60.056
2013-04-22T08:59:37.633,118,1.012,30.34,60.058
2013-04-22T08:59:37.633,44,1.022,31.09,60.058
2013-04-22T08:59:37.633,129,1.014,3.94,60.058
2013-04-22T08:59:37.633,43,1.001,43.02,60.058
2013-04-22T08:59:37.633,40,1.02,-101.96,59.99
2013-04-22T08:59:37.633,23,1.019,0.0,60.058
2013-04-22T08:59:37.633,83,1.017,51.05,60.058
2013-04-22T08:59:37.650,83,1.017,51.05,60.058
2013-04-22T08:59:37.650,129,1.014,3.94,60.058
2013-04-22T08:59:37.650,118,1.012,30.35,60.058
2013-04-22T08:59:37.650,137,0.996,-4.48,60.058
2013-04-22T08:59:37.650,23,1.019,0.0,60.058
2013-04-22T08:59:37.650,40,1.02,-102.37,59.99
2013-04-22T08:59:37.650,44,1.022,31.09,60.058
2013-04-22T08:59:37.650,43,1.001,43.02,60.058
2013-04-22T08:59:37.667,137,0.996,-4.48,60.058
2013-04-22T08:59:37.667,83,1.017,51.05,60.058
2013-04-22T08:59:37.667,118,1.012,30.34,60.057
2013-04-22T08:59:37.667,44,1.023,31.09,60.058
2013-04-22T08:59:37.667,129,1.014,3.94,60.058
2013-04-22T08:59:37.667,40,1.02,-102.77,59.99
2013-04-22T08:59:37.667,43,1.001,43.01,60.058
2013-04-22T08:59:37.667,23,1.019,0.0,60.058
2013-04-22T08:59:37.683,40,1.019,-103.18,59.99
2013-04-22T08:59:37.683,44,1.023,31.09,60.058
2013-04-22T08:59:37.683,83,1.017,51.05,60.058
2013-04-22T08:59:37.683,118,1.012,30.34,60.057
2013-04-22T08:59:37.683,137,0.996,-4.48,60.058
2013-04-22T08:59:37.683,43,1.001,43.01,60.058
2013-04-22T08:59:37.683,129,1.014,3.93,60.058
2013-04-22T08:59:37.683,23,1.019,0.0,60.058
2013-04-22T08:59:37.700,23,1.019,0.0,60.059
2013-04-22T08:59:37.700,137,0.997,-4.48,60.059
2013-04-22T08:59:37.700,83,1.017,51.04,60.058
2013-04-22T08:59:37.700,118,1.012,30.33,60.057
2013-04-22T08:59:37.700,129,1.015,3.93,60.058
2013-04-22T08:59:37.700,43,1.001,43.0,60.058
2013-04-22T08:59:37.700,40,1.019,-103.59,59.99
2013-04-22T08:59:37.700,44,1.023,31.08,60.058
2013-04-22T08:59:37.717,44,1.023,31.08,60.059
2013-04-22T08:59:37.717,40,1.019,-104.02,59.989
2013-04-22T08:59:37.717,129,1.015,3.93,60.059
2013-04-22T08:59:37.717,23,1.019,0.0,60.059
2013-04-22T08:59:37.717,83,1.017,51.03,60.058
2013-04-22T08:59:37.717,137,0.997,-4.47,60.06
2013-04-22T08:59:37.717,118,1.012,30.32,60.058
2013-04-22T08:59:37.717,43,1.001,42.99,60.058
2013-04-22T08:59:37.733,83,1.017,51.04,60.058
2013-04-22T08:59:37.733,129,1.015,3.94,60.059
2013-04-22T08:59:37.733,118,1.012,30.32,60.058
2013-04-22T08:59:37.733,40,1.019,-104.43,59.989
2013-04-22T08:59:37.733,137,0.996,-4.47,60.058
2013-04-22T08:59:37.733,43,1.001,43.0,60.059
2013-04-22T08:59:37.733,23,1.019,0.0,60.058
2013-04-22T08:59:37.733,44,1.023,31.08,60.058
2013-04-22T08:59:37.750,118,1.012,30.32,60.058
2013-04-22T08:59:37.750,83,1.017,51.03,60.058
2013-04-22T08:59:37.750,40,1.019,-104.84,59.99
2013-04-22T08:59:37.750,137,0.997,-4.47,60.059
2013-04-22T08:59:37.750,23,1.019,0.0,60.059
2013-04-22T08:59:37.750,44,1.023,31.07,60.058
2013-04-22T08:59:37.750,129,1.015,3.93,60.058
2013-04-22T08:59:37.750,43,1.001,42.99,60.057
2013-04-22T08:59:37.767,83,1.017,51.03,60.058
2013-04-22T08:59:37.767,137,0.997,-4.47,60.059
2013-04-22T08:59:37.767,118,1.012,30.31,60.057
2013-04-22T08:59:37.767,40,1.02,-105.25,59.99
2013-04-22T08:59:37.767,44,1.023,31.07,60.058
2013-04-22T08:59:37.767,23,1.019,0.0,60.059
2013-04-22T08:59:37.767,43,1.001,42.99,60.058
2013-04-22T08:59:37.767,129,1.015,3.93,60.058
2013-04-22T08:59:37.783,83,1.017,51.02,60.058
2013-04-22T08:59:37.783,118,1.012,30.31,60.058
2013-04-22T08:59:37.783,40,1.019,-105.66,59.99
2013-04-22T08:59:37.783,137,0.997,-4.47,60.059
2013-04-22T08:59:37.783,129,1.015,3.93,60.059
2013-04-22T08:59:37.783,44,1.023,31.07,60.058
2013-04-22T08:59:37.783,23,1.019,0.0,60.059
2013-04-22T08:59:37.783,43,1.001,42.98,60.058
2013-04-22T08:59:37.800,23,1.019,0.0,60.059
2013-04-22T08:59:37.800,83,1.017,51.02,60.058
2013-04-22T08:59:37.800,137,0.997,-4.47,60.058
2013-04-22T08:59:37.800,129,1.015,3.93,60.058
2013-04-22T08:59:37.800,118,1.012,30.31,60.058
2013-04-22T08:59:37.800,44,1.023,31.06,60.058
2013-04-22T08:59:37.800,40,1.019,-106.08,59.989
2013-04-22T08:59:37.800,43,1.001,42.98,60.058
2013-04-22T08:59:37.817,137,0.996,-4.47,60.059
2013-04-22T08:59:37.817,43,1.001,42.98,60.058
2013-04-22T08:59:37.817,40,1.019,-106.49,59.99
2013-04-22T08:59:37.817,118,1.012,30.31,60.059
2013-04-22T08:59:37.817,83,1.017,51.02,60.058
2013-04-22T08:59:37.817,129,1.015,3.93,60.059
2013-04-22T08:59:37.817,44,1.023,31.06,60.058
2013-04-22T08:59:37.817,23,1.019,0.0,60.058
2013-04-22T08:59:37.833,83,1.017,51.02,60.059
2013-04-22T08:59:37.833,44,1.023,31.07,60.059
2013-04-22T08:59:37.833,40,1.019,-106.9,59.989
2013-04-22T08:59:37.833,23,1.019,0.0,60.058
2013-04-22T08:59:37.833,43,1.001,42.98,60.058
2013-04-22T08:59:37.833,118,1.012,30.31,60.058
2013-04-22T08:59:37.833,129,1.015,3.93,60.059
2013-04-22T08:59:37.833,137,0.996,-4.46,60.059
2013-04-22T08:59:37.850,43,1.001,42.99,60.058
2013-04-22T08:59:37.850,23,1.019,0.0,60.057
2013-04-22T08:59:37.850,83,1.017,51.03,60.058
2013-04-22T08:59:37.850,40,1.019,-107.31,59.99
2013-04-22T08:59:37.850,137,0.996,-4.46,60.057
2013-04-22T08:59:37.850,118,1.012,30.31,60.058
2013-04-22T08:59:37.850,129,1.014,3.93,60.057
2013-04-22T08:59:37.850,44,1.023,31.07,60.058
2013-04-22T08:59:37.867,43,1.001,42.99,60.059
2013-04-22T08:59:37.867,137,0.996,-4.46,60.058
2013-04-22T08:59:37.867,118,1.012,30.32,60.058
2013-04-22T08:59:37.867,40,1.019,-107.72,59.989
2013-04-22T08:59:37.867,23,1.019,0.0,60.057
2013-04-22T08:59:37.867,44,1.023,31.08,60.059
2013-04-22T08:59:37.867,83,1.017,51.03,60.058
2013-04-22T08:59:37.867,129,1.014,3.94,60.059
2013-04-22T08:59:37.883,23,1.019,0.0,60.059
2013-04-22T08:59:37.883,137,0.996,-4.46,60.059
2013-04-22T08:59:37.883,40,1.019,-108.13,59.99
2013-04-22T08:59:37.883,44,1.022,31.08,60.059
2013-04-22T08:59:37.883,129,1.014,3.94,60.059
2013-04-22T08:59:37.883,118,1.012,30.32,60.059
2013-04-22T08:59:37.883,83,1.017,51.03,60.059
2013-04-22T08:59:37.883,43,1.001,42.99,60.059
2013-04-22T08:59:37.900,23,1.018,0.0,60.059
2013-04-22T08:59:37.900,118,1.012,30.32,60.058
2013-04-22T08:59:37.900,40,1.019,-108.54,59.99
2013-04-22T08:59:37.900,43,1.001,42.99,60.059
2013-04-22T08:59:37.900,129,1.014,3.94,60.058
2013-04-22T08:59:37.900,44,1.023,31.08,60.059
2013-04-22T08:59:37.900,83,1.017,51.03,60.059
2013-04-22T08:59:37.900,137,0.996,-4.46,60.059
2013-04-22T08:59:37.917,137,0.996,-4.46,60.058
2013-04-22T08:59:37.917,43,1.001,42.99,60.058
2013-04-22T08:59:37.917,83,1.017,51.03,60.058
2013-04-22T08:59:37.917,23,1.019,0.0,60.059
2013-04-22T08:59:37.917,118,1.012,30.32,60.058
2013-04-22T08:59:37.917,129,1.014,3.93,60.058
2013-04-22T08:59:37.917,44,1.023,31.07,60.058
2013-04-22T08:59:37.917,40,1.019,-108.95,59.99
2013-04-22T08:59:37.933,43,1.001,42.99,60.059
2013-04-22T08:59:37.933,23,1.019,0.0,60.058
2013-04-22T08:59:37.933,44,1.023,31.08,60.059
2013-04-22T08:59:37.933,118,1.012,30.32,60.059
2013-04-22T08:59:37.933,40,1.019,-109.36,59.99
2013-04-22T08:59:37.933,137,0.996,-4.46,60.059
2013-04-22T08:59:37.933,83,1.017,51.03,60.059
2013-04-22T08:59:37.933,129,1.014,3.94,60.059
2013-04-22T08:59:37.950,40,1.019,-109.78,59.989
2013-04-22T08:59:37.950,129,1.014,3.94,60.059
2013-04-22T08:59:37.950,83,1.017,51.03,60.059
2013-04-22T08:59:37.950,44,1.023,31.08,60.059
2013-04-22T08:59:37.950,23,1.019,0.0,60.059
2013-04-22T08:59:37.950,137,0.996,-4.46,60.059
2013-04-22T08:59:37.950,43,1.001,42.99,60.059
2013-04-22T08:59:37.950,118,1.012,30.32,60.058
2013-04-22T08:59:37.967,23,1.018,0.0,60.06
2013-04-22T08:59:37.967,43,1.001,42.99,60.059
2013-04-22T08:59:37.967,44,1.023,31.07,60.059
2013-04-22T08:59:37.967,137,0.996,-4.46,60.06
2013-04-22T08:59:37.967,40,1.019,-110.21,59.99
2013-04-22T08:59:37.967,83,1.017,51.02,60.058
2013-04-22T08:59:37.967,118,1.012,30.31,60.059
